I0,I1,I2,I3,I4
-0.051456,0.882508,-0.156617,-0.074575,0.142919
-0.051456,0.882508,-0.156617,0.040377,-0.070496
-0.051456,0.882508,-0.156617,0.047617,0.051456
-0.051456,0.882508,-0.156617,-0.002729,-0.131471
-0.051456,0.882508,-0.156617,-0.022024,-0.527813
-0.051456,0.882508,-0.156617,0.005259,-0.558301
-0.051456,0.882508,-0.156617,-0.059959,-0.680252
-0.051456,0.882508,-0.156617,0.047617,-0.161959
-0.051456,0.882508,-0.156617,0.076211,0.142919
-0.051456,0.882508,-0.156617,-0.031364,0.173407
-0.051456,0.882508,-0.156617,0.042450,-0.222935
-0.051456,0.882508,-0.156617,-0.050513,-0.619276
-0.051456,0.882508,-0.156617,-0.058067,-0.680252
-0.051456,0.882508,-0.156617,-0.000236,-0.100983
-0.051456,0.882508,-0.156617,-0.016853,0.417309
-0.051475,0.882525,-0.156630,-0.024322,0.295377
-0.051475,0.882525,-0.156630,0.054819,0.295377
-0.051475,0.882525,-0.156630,-0.065047,0.173426
-0.051475,0.882525,-0.156630,0.097535,-0.039989
-0.051475,0.882525,-0.156630,-0.016853,0.020987
-0.051475,0.882525,-0.156630,0.069084,-0.070477
-0.051475,0.882525,-0.156630,-0.072663,-0.527794
-0.051475,0.882525,-0.156630,0.049522,-0.497306
-0.051475,0.882525,-0.156630,0.106285,-0.863160
-0.051475,0.882525,-0.156630,-0.024322,-0.009501
-0.051475,0.882525,-0.156630,-0.038895,0.447816
-0.051475,0.882525,-0.156630,0.004662,0.356353
-0.051475,0.882525,-0.156630,0.092249,0.600255
-0.051475,0.882525,-0.156630,-0.058067,0.203914
-0.051475,0.882525,-0.156630,0.019066,0.234402
-0.051475,0.882525,-0.156630,-0.074575,0.081963
-0.051475,0.882525,-0.156630,0.099290,0.203914
-0.051475,0.882525,-0.156630,-0.031364,0.020987
-0.051475,0.882525,-0.156630,0.083328,-0.009501
-0.051502,0.882526,-0.156643,0.042320,-0.070449
-0.051502,0.882526,-0.156643,0.042320,-0.222888
-0.051502,0.882526,-0.156643,-0.067571,0.173453
-0.051502,0.882526,-0.156643,0.027976,-0.009474
-0.051502,0.882526,-0.156643,-0.007592,0.234429
-0.051502,0.882526,-0.156643,-0.066946,-0.222888
-0.051502,0.882526,-0.156643,-0.043006,-0.100937
-0.051502,0.882526,-0.156643,-0.057486,0.021014
-0.051502,0.882526,-0.156643,0.035073,0.142966
-0.051502,0.882526,-0.156643,-0.014992,0.173453
-0.051502,0.882526,-0.156643,0.006799,-0.283864
-0.051502,0.882526,-0.156643,-0.059371,-0.222888
-0.051502,0.882526,-0.156643,-0.009801,-0.161913
-0.051502,0.882526,-0.156643,-0.015388,-0.009474
-0.051502,0.882526,-0.156643,0.092249,-0.070449
-0.051502,0.882526,-0.156643,-0.000236,0.051502
-0.051502,0.882526,-0.156643,0.042450,-0.100937
-0.051502,0.882526,-0.156643,0.013835,-0.497279
-0.051502,0.882526,-0.156643,-0.015388,-0.558254
-0.051502,0.882526,-0.156643,0.056619,-0.131425
-0.051515,0.882549,-0.156656,-0.024322,0.051515
-0.051515,0.882549,-0.156656,-0.023885,0.295417
-0.051515,0.882549,-0.156656,0.012011,0.112490
-0.051515,0.882549,-0.156656,0.025948,0.325905
-0.051515,0.882549,-0.156656,-0.007940,-0.161900
-0.051515,0.882549,-0.156656,-0.035551,0.082002
-0.051515,0.882549,-0.156656,-0.038399,-0.009461
-0.051515,0.882549,-0.156656,-0.022024,-0.161900
-0.051515,0.882549,-0.156656,-0.085883,-0.100925
-0.051515,0.882549,-0.156656,-0.074575,-0.161900
-0.051515,0.882549,-0.156656,0.042320,0.417368
-0.051515,0.882549,-0.156656,-0.043006,0.447856
-0.051515,0.882549,-0.156656,0.021126,0.478344
-0.051515,0.882549,-0.156656,-0.009436,0.600295
-0.051515,0.882549,-0.156656,-0.031364,0.295417
-0.051515,0.882549,-0.156656,0.069053,-0.100925
-0.051515,0.882549,-0.156656,-0.000557,-0.253364
-0.051515,0.882549,-0.156656,0.070856,-0.070437
-0.051515,0.882549,-0.156656,-0.065047,-0.070437
-0.051515,0.882549,-0.156656,-0.072663,0.142978
-0.051515,0.882549,-0.156656,-0.014992,-0.161900
-0.051530,0.882564,-0.156669,0.049433,0.203970
-0.051530,0.882564,-0.156669,-0.031364,0.234457
-0.051530,0.882564,-0.156669,0.070856,-0.405787
-0.051530,0.882564,-0.156669,0.042320,-0.009445
-0.051530,0.882564,-0.156669,0.013835,-0.009445
-0.051530,0.882564,-0.156669,0.013835,-0.466762
-0.051530,0.882564,-0.156669,0.027778,-0.375299
-0.051530,0.882564,-0.156669,0.033256,-0.710665
-0.051530,0.882564,-0.156669,-0.065047,-0.100909
-0.051530,0.882564,-0.156669,0.012011,-0.070421
-0.051530,0.882564,-0.156669,0.040513,0.021043
-0.051530,0.882564,-0.156669,0.026156,0.021043
-0.051530,0.882564,-0.156669,-0.023885,-0.039933
-0.051530,0.882564,-0.156669,0.077997,-0.009445
-0.051530,0.882564,-0.156669,-0.014992,-0.161884
-0.051530,0.882564,-0.156669,-0.050513,0.021043
-0.051530,0.882564,-0.156669,-0.080330,-0.070421
-0.051530,0.882564,-0.156669,-0.066946,-0.100909
-0.051530,0.882564,-0.156669,0.013575,0.021043
-0.051551,0.882581,-0.156682,0.011741,0.356429
-0.051551,0.882581,-0.156682,0.020897,0.325941
-0.051551,0.882581,-0.156682,-0.072663,0.051551
-0.051551,0.882581,-0.156682,-0.066946,-0.100888
-0.051551,0.882581,-0.156682,0.063722,-0.070400
-0.051551,0.882581,-0.156682,-0.007592,-0.192352
-0.051551,0.882581,-0.156682,0.026156,0.082039
-0.051551,0.882581,-0.156682,0.069084,0.051551
-0.051551,0.882581,-0.156682,0.027778,0.234478
-0.051551,0.882581,-0.156682,0.090486,-0.009425
-0.051551,0.882581,-0.156682,0.026156,-0.161864
-0.051551,0.882581,-0.156682,-0.014610,-0.222839
-0.051551,0.882581,-0.156682,-0.065047,-0.436254
-0.051551,0.882581,-0.156682,0.021126,-0.100888
-0.051551,0.882581,-0.156682,0.077997,0.234478
-0.051551,0.882581,-0.156682,-0.023885,0.264966
-0.051551,0.882581,-0.156682,0.077997,0.021063
-0.051551,0.882581,-0.156682,-0.050513,-0.039912
-0.051551,0.882581,-0.156682,-0.074575,-0.039912
-0.051551,0.882581,-0.156682,0.035240,-0.466742
-0.051570,0.882598,-0.156696,0.004662,-0.192332
-0.051570,0.882598,-0.156696,0.035073,-0.253308
-0.051570,0.882598,-0.156696,0.035240,-0.070381
-0.051570,0.882598,-0.156696,0.049433,-0.070381
-0.051570,0.882598,-0.156696,-0.072663,0.082058
-0.051570,0.882598,-0.156696,-0.101234,-0.222820
-0.051570,0.882598,-0.156696,0.090486,-0.161845
-0.051570,0.882598,-0.156696,-0.036521,0.143034
-0.051570,0.882598,-0.156696,0.013575,-0.070381
-0.051570,0.882598,-0.156696,-0.023885,0.051570
-0.051570,0.882598,-0.156696,0.047617,-0.009405
-0.051570,0.882598,-0.156696,0.020897,0.082058
-0.051570,0.882598,-0.156696,-0.029486,-0.009405
-0.051570,0.882598,-0.156696,0.013835,-0.100869
-0.051570,0.882598,-0.156696,-0.017256,0.082058
-0.051570,0.882598,-0.156696,-0.038895,-0.161845
-0.051570,0.882598,-0.156696,-0.038895,0.264985
-0.051570,0.882598,-0.156696,-0.000557,0.112546
-0.051570,0.882598,-0.156696,-0.050513,0.508887
-0.051570,0.882598,-0.156696,0.035073,0.356448
-0.051587,0.882610,-0.156709,-0.002729,0.051587
-0.051587,0.882610,-0.156709,0.054819,0.051587
-0.051587,0.882610,-0.156709,-0.110922,-0.161827
-0.051587,0.882610,-0.156709,-0.002394,-0.039876
-0.051587,0.882610,-0.156709,0.047723,-0.192315
-0.051587,0.882610,-0.156709,-0.074575,0.021100
-0.051587,0.882610,-0.156709,-0.031364,-0.100852
-0.051587,0.882610,-0.156709,-0.065047,0.082075
-0.051587,0.882610,-0.156709,-0.002394,-0.192315
-0.051587,0.882610,-0.156709,0.033256,-0.009388
-0.051587,0.882610,-0.156709,0.035073,0.508905
-0.051587,0.882610,-0.156709,-0.080330,0.356466
-0.051587,0.882610,-0.156709,0.006212,0.143051
-0.051587,0.882610,-0.156709,-0.007940,-0.283779
-0.051587,0.882610,-0.156709,-0.059959,0.021100
-0.051587,0.882610,-0.156709,-0.052398,-0.283779
-0.051587,0.882610,-0.156709,-0.021604,-0.131340
-0.051587,0.882610,-0.156709,0.020439,0.143051
-0.051587,0.882610,-0.156709,0.027778,0.447929
-0.051587,0.882610,-0.156709,0.027778,0.173539
-0.051616,0.882614,-0.156723,0.049433,-0.131311
-0.051616,0.882614,-0.156723,0.004662,-0.192286
-0.051616,0.882614,-0.156723,0.076211,-0.222774
-0.051616,0.882614,-0.156723,-0.038895,-0.375213
-0.051616,0.882614,-0.156723,-0.050513,-0.253262
-0.051616,0.882614,-0.156723,-0.065047,-0.070335
-0.051616,0.882614,-0.156723,-0.016853,0.204055
-0.051616,0.882614,-0.156723,-0.014992,0.417470
-0.051616,0.882614,-0.156723,0.035240,0.386982
-0.051616,0.882614,-0.156723,0.111506,0.143080
-0.051616,0.882614,-0.156723,0.076211,-0.009359
-0.051616,0.882614,-0.156723,0.069053,-0.222774
-0.051616,0.882614,-0.156723,0.106285,-0.984970
-0.051616,0.882614,-0.156723,0.049433,-0.558140
-0.051616,0.882614,-0.156723,0.049433,-0.375213
-0.051616,0.882614,-0.156723,-0.024322,-0.222774
-0.051616,0.882614,-0.156723,-0.001206,-0.344725
-0.051616,0.882614,-0.156723,-0.038895,-0.070335
-0.051616,0.882614,-0.156723,0.033256,-0.009359
-0.051616,0.882614,-0.156723,-0.066946,0.234543
-0.051621,0.882617,-0.156736,-0.029486,0.326012
-0.051621,0.882617,-0.156736,-0.065047,0.265036
-0.051621,0.882617,-0.156736,0.056619,0.173572
-0.051621,0.882617,-0.156736,0.013835,-0.283745
-0.051621,0.882617,-0.156736,0.033256,-0.009354
-0.051621,0.882617,-0.156736,-0.052398,-0.192281
-0.051621,0.882617,-0.156736,-0.067571,0.143085
-0.051621,0.882617,-0.156736,0.063753,0.478451
-0.051621,0.882617,-0.156736,-0.017256,0.326012
-0.051621,0.882617,-0.156736,0.090486,0.508938
-0.051621,0.882617,-0.156736,-0.009436,0.234548
-0.051621,0.882617,-0.156736,0.006799,-0.314233
-0.051621,0.882617,-0.156736,-0.014992,-0.466672
-0.051621,0.882617,-0.156736,-0.000557,-0.161794
-0.051621,0.882617,-0.156736,-0.000557,0.051621
-0.051621,0.882617,-0.156736,-0.059959,0.691865
-0.051621,0.882617,-0.156736,-0.082253,0.386987
-0.051621,0.882617,-0.156736,0.085101,0.386987
-0.051621,0.882617,-0.156736,-0.014992,0.356499
-0.051621,0.882617,-0.156736,-0.000557,-0.009354
-0.051656,0.882625,-0.156749,0.076211,-0.039807
-0.051656,0.882625,-0.156749,0.013575,-0.314198
-0.051656,0.882625,-0.156749,-0.085883,-0.375173
-0.051656,0.882625,-0.156749,0.056619,-0.527612
-0.051656,0.882625,-0.156749,-0.067571,-0.161759
-0.051656,0.882625,-0.156749,0.026156,-0.253222
-0.051656,0.882625,-0.156749,0.063753,-0.161759
-0.051656,0.882625,-0.156749,-0.009436,0.082144
-0.051656,0.882625,-0.156749,0.097535,0.204095
-0.051656,0.882625,-0.156749,-0.016454,0.447998
-0.051656,0.882625,-0.156749,0.069053,0.082144
-0.051656,0.882625,-0.156749,0.013575,0.326047
-0.051656,0.882625,-0.156749,0.106285,-0.405661
-0.051656,0.882625,-0.156749,-0.074575,-0.741027
-0.051656,0.882625,-0.156749,-0.110099,-0.649564
-0.051656,0.882625,-0.156749,0.063753,-0.344685
-0.051656,0.882625,-0.156749,-0.043006,0.143120
-0.051656,0.882625,-0.156749,0.069084,-0.070295
-0.051656,0.882625,-0.156749,-0.095452,0.021168
-0.051656,0.882625,-0.156749,-0.093536,-0.222734
-0.051675,0.882637,-0.156762,0.013835,-0.192227
-0.051675,0.882637,-0.156762,-0.002729,-0.222715
-0.051675,0.882637,-0.156762,-0.001206,0.234602
-0.051675,0.882637,-0.156762,0.006509,-0.039788
-0.051675,0.882637,-0.156762,-0.023885,-0.405642
-0.051675,0.882637,-0.156762,-0.059959,-0.161739
-0.051675,0.882637,-0.156762,0.042320,-0.375154
-0.051675,0.882637,-0.156762,-0.058067,0.173627
-0.051675,0.882637,-0.156762,-0.002729,0.265090
-0.051675,0.882637,-0.156762,-0.066946,0.173627
-0.051675,0.882637,-0.156762,0.028178,0.234602
-0.051675,0.882637,-0.156762,-0.029486,-0.009300
-0.051675,0.882637,-0.156762,0.056619,-0.131252
-0.051675,0.882637,-0.156762,-0.082253,0.082163
-0.051675,0.882637,-0.156762,-0.066946,0.021188
-0.051675,0.882637,-0.156762,0.077997,-0.192227
-0.051675,0.882637,-0.156762,-0.072663,-0.131252
-0.051675,0.882637,-0.156762,-0.059371,-0.344666
-0.051675,0.882637,-0.156762,-0.000557,0.112651
-0.051675,0.882637,-0.156762,0.035073,-0.070276
-0.051690,0.882654,-0.156774,0.040513,-0.039774
-0.051690,0.882654,-0.156774,-0.052398,-0.100749
-0.051690,0.882654,-0.156774,-0.031364,-0.192213
-0.051690,0.882654,-0.156774,0.026156,-0.192213
-0.051690,0.882654,-0.156774,-0.052398,-0.436115
-0.051690,0.882654,-0.156774,0.033256,0.021202
-0.051690,0.882654,-0.156774,0.033427,0.051690
-0.051690,0.882654,-0.156774,-0.045400,0.173641
-0.051690,0.882654,-0.156774,-0.007940,0.417544
-0.051690,0.882654,-0.156774,0.026361,0.326080
-0.051690,0.882654,-0.156774,-0.031364,-0.009286
-0.051690,0.882654,-0.156774,-0.038895,-0.161725
-0.051690,0.882654,-0.156774,-0.024322,-0.344652
-0.051690,0.882654,-0.156774,-0.022024,-0.283676
-0.051690,0.882654,-0.156774,-0.037009,-0.009286
-0.051690,0.882654,-0.156774,-0.050513,-0.253188
-0.051690,0.882654,-0.156774,0.083383,-0.375140
-0.051690,0.882654,-0.156774,-0.002394,-0.375140
-0.051690,0.882654,-0.156774,-0.002394,-0.039774
-0.051690,0.882654,-0.156774,-0.110099,0.112666
-0.051705,0.882667,-0.156786,0.106285,0.356583
-0.051705,0.882667,-0.156786,-0.015388,0.265120
-0.051705,0.882667,-0.156786,-0.029486,0.356583
-0.051705,0.882667,-0.156786,-0.007940,0.112681
-0.051705,0.882667,-0.156786,0.033256,-0.253173
-0.051705,0.882667,-0.156786,0.019066,-0.375124
-0.051705,0.882667,-0.156786,0.047723,-0.375124
-0.051705,0.882667,-0.156786,-0.029486,-0.314149
-0.051705,0.882667,-0.156786,-0.031364,0.112681
-0.051705,0.882667,-0.156786,-0.146477,0.082193
-0.051705,0.882667,-0.156786,0.040513,0.204144
-0.051705,0.882667,-0.156786,-0.017256,0.112681
-0.051705,0.882667,-0.156786,-0.002394,0.387071
-0.051705,0.882667,-0.156786,-0.074575,0.265120
-0.051705,0.882667,-0.156786,-0.074575,0.417559
-0.051705,0.882667,-0.156786,0.012011,-0.070246
-0.051705,0.882667,-0.156786,0.133834,-0.070246
-0.051705,0.882667,-0.156786,-0.007592,-0.131222
-0.051705,0.882667,-0.156786,0.040513,-0.222685
-0.051705,0.882667,-0.156786,0.077997,0.143168
-0.051721,0.882666,-0.156798,-0.023885,0.173673
-0.051721,0.882666,-0.156798,0.021126,0.204160
-0.051721,0.882666,-0.156798,0.047828,0.204160
-0.051721,0.882666,-0.156798,0.076211,0.143185
-0.051721,0.882666,-0.156798,0.004662,-0.436084
-0.051721,0.882666,-0.156798,0.056619,-0.161693
-0.051721,0.882666,-0.156798,-0.016853,-0.253157
-0.051721,0.882666,-0.156798,-0.023885,-0.344620
-0.051721,0.882666,-0.156798,0.042450,-0.253157
-0.051721,0.882666,-0.156798,0.069084,0.021233
-0.051721,0.882666,-0.156798,-0.002394,0.021233
-0.051721,0.882666,-0.156798,-0.103170,0.173673
-0.051721,0.882666,-0.156798,0.054819,0.143185
-0.051721,0.882666,-0.156798,0.056619,0.326112
-0.051721,0.882666,-0.156798,-0.035551,0.570014
-0.051721,0.882666,-0.156798,0.083383,0.112697
-0.051721,0.882666,-0.156798,-0.007592,-0.192181
-0.051721,0.882666,-0.156798,-0.016853,-0.131206
-0.051721,0.882666,-0.156798,0.056619,-0.558035
-0.051721,0.882666,-0.156798,-0.065047,-0.192181
-0.051711,0.882676,-0.156810,-0.009070,-0.100728
-0.051711,0.882676,-0.156810,0.026559,-0.009265
-0.051711,0.882676,-0.156810,0.006799,0.417565
-0.051711,0.882676,-0.156810,-0.067571,0.082199
-0.051711,0.882676,-0.156810,-0.009436,0.265126
-0.051711,0.882676,-0.156810,0.047617,-0.131216
-0.051711,0.882676,-0.156810,0.027778,0.112687
-0.051711,0.882676,-0.156810,-0.065047,-0.436094
-0.051711,0.882676,-0.156810,0.035073,-0.710484
-0.051711,0.882676,-0.156810,0.035240,-0.253167
-0.051711,0.882676,-0.156810,0.047617,-0.222679
-0.051711,0.882676,-0.156810,-0.007592,0.265126
-0.051711,0.882676,-0.156810,0.047617,0.173662
-0.051711,0.882676,-0.156810,-0.016853,0.661468
-0.051711,0.882676,-0.156810,0.077997,0.265126
-0.051711,0.882676,-0.156810,-0.029486,-0.070240
-0.051711,0.882676,-0.156810,0.090486,-0.131216
-0.051711,0.882676,-0.156810,0.013835,-0.222679
-0.051711,0.882676,-0.156810,-0.023885,-0.039752
-0.051711,0.882676,-0.156810,-0.002729,-0.344631
-0.051752,0.882693,-0.156822,-0.052954,0.021265
-0.051752,0.882693,-0.156822,0.054819,-0.039711
-0.051752,0.882693,-0.156822,0.076242,-0.100687
-0.051752,0.882693,-0.156822,-0.007592,-0.131175
-0.051752,0.882693,-0.156822,-0.000557,0.295655
-0.051752,0.882693,-0.156822,0.070856,-0.009223
-0.051752,0.882693,-0.156822,0.026156,-0.070199
-0.051752,0.882693,-0.156822,-0.002729,0.021265
-0.051752,0.882693,-0.156822,0.085101,-0.131175
-0.051752,0.882693,-0.156822,0.099290,-0.070199
-0.051752,0.882693,-0.156822,0.090486,-0.009223
-0.051752,0.882693,-0.156822,-0.002394,0.387118
-0.051752,0.882693,-0.156822,-0.037406,0.204192
-0.051752,0.882693,-0.156822,-0.000236,-0.222638
-0.051752,0.882693,-0.156822,-0.014992,-0.405565
-0.051752,0.882693,-0.156822,0.006509,-0.314101
-0.051752,0.882693,-0.156822,-0.023885,-0.283614
-0.051752,0.882693,-0.156822,-0.067571,-0.161662
-0.051752,0.882693,-0.156822,-0.029486,0.082240
-0.051752,0.882693,-0.156822,-0.125699,0.051752
-0.051752,0.882686,-0.156835,0.006799,0.143215
-0.051752,0.882686,-0.156835,-0.007940,0.143215
-0.051752,0.882686,-0.156835,0.069053,0.356630
-0.051752,0.882686,-0.156835,-0.000236,0.234678
-0.051752,0.882686,-0.156835,0.006509,0.265166
-0.051752,0.882686,-0.156835,-0.072663,-0.131175
-0.051752,0.882686,-0.156835,-0.007592,-0.222639
-0.051752,0.882686,-0.156835,-0.065047,-0.222639
-0.051752,0.882686,-0.156835,-0.002729,0.051752
-0.051752,0.882686,-0.156835,0.049433,0.326142
-0.051752,0.882686,-0.156835,-0.014610,0.356630
-0.051752,0.882686,-0.156835,0.021126,0.295654
-0.051752,0.882686,-0.156835,-0.009801,0.204191
-0.051752,0.882686,-0.156835,-0.038895,-0.039712
-0.051752,0.882686,-0.156835,-0.023885,-0.009224
-0.051752,0.882686,-0.156835,0.040513,0.295654
-0.051752,0.882686,-0.156835,0.069084,0.387118
-0.051752,0.882686,-0.156835,0.004969,0.387118
-0.051752,0.882686,-0.156835,0.063753,0.204191
-0.051752,0.882686,-0.156835,0.040377,0.082239
-0.051768,0.882686,-0.156847,-0.045400,-0.161647
-0.051768,0.882686,-0.156847,-0.058067,-0.070183
-0.051768,0.882686,-0.156847,-0.031364,-0.161647
-0.051768,0.882686,-0.156847,0.006509,0.204207
-0.051768,0.882686,-0.156847,-0.022024,-0.131159
-0.051768,0.882686,-0.156847,-0.016853,-0.344574
-0.051768,0.882686,-0.156847,0.090394,-0.161647
-0.051768,0.882686,-0.156847,0.077997,-0.405549
-0.051768,0.882686,-0.156847,-0.009801,-0.161647
-0.051768,0.882686,-0.156847,0.155534,-0.070183
-0.051768,0.882686,-0.156847,-0.117882,-0.039696
-0.051768,0.882686,-0.156847,-0.009436,-0.039696
-0.051768,0.882686,-0.156847,-0.075241,0.112744
-0.051768,0.882686,-0.156847,-0.002394,0.143231
-0.051768,0.882686,-0.156847,-0.066946,0.112744
-0.051768,0.882686,-0.156847,-0.002729,0.112744
-0.051768,0.882686,-0.156847,-0.000236,-0.557989
-0.051768,0.882686,-0.156847,0.099290,-0.131159
-0.051768,0.882686,-0.156847,0.040377,-0.314086
-0.051768,0.882686,-0.156847,-0.050513,0.082256
-0.051759,0.882699,-0.156859,0.004662,0.021272
-0.051759,0.882699,-0.156859,-0.023885,0.051759
-0.051759,0.882699,-0.156859,0.126048,0.326150
-0.051759,0.882699,-0.156859,-0.022024,0.112735
-0.051759,0.882699,-0.156859,-0.031364,0.234686
-0.051759,0.882699,-0.156859,-0.007592,0.112735
-0.051759,0.882699,-0.156859,-0.050513,0.356638
-0.051759,0.882699,-0.156859,-0.007592,0.051759
-0.051759,0.882699,-0.156859,-0.014227,-0.039704
-0.051759,0.882699,-0.156859,0.033256,-0.497021
-0.051759,0.882699,-0.156859,0.026361,-0.649460
-0.051759,0.882699,-0.156859,-0.023885,-0.862875
-0.051759,0.882699,-0.156859,0.027778,-0.771412
-0.051759,0.882699,-0.156859,-0.015388,0.082247
-0.051759,0.882699,-0.156859,-0.052398,0.661516
-0.051759,0.882699,-0.156859,-0.031836,0.966394
-0.051759,0.882699,-0.156859,0.006509,1.118833
-0.051759,0.882699,-0.156859,-0.082253,0.600540
-0.051759,0.882699,-0.156859,0.076211,0.021272
-0.051759,0.882699,-0.156859,-0.038895,-0.466533
-0.051769,0.882713,-0.156870,0.033256,-0.710426
-0.051769,0.882713,-0.156870,-0.000236,-0.344572
-0.051769,0.882713,-0.156870,-0.015388,0.204208
-0.051769,0.882713,-0.156870,-0.030907,0.661526
-0.051769,0.882713,-0.156870,0.063722,0.661526
-0.051769,0.882713,-0.156870,0.126290,0.082257
-0.051769,0.882713,-0.156870,-0.017256,-0.161645
-0.051769,0.882713,-0.156870,-0.007592,-0.588475
-0.051769,0.882713,-0.156870,-0.022024,-0.557987
-0.051769,0.882713,-0.156870,0.012011,-0.405548
-0.051769,0.882713,-0.156870,-0.022024,-0.161645
-0.051769,0.882713,-0.156870,0.035073,0.143233
-0.051769,0.882713,-0.156870,0.077997,-0.161645
-0.051769,0.882713,-0.156870,0.076211,0.326160
-0.051769,0.882713,-0.156870,-0.029486,-0.161645
-0.051769,0.882713,-0.156870,0.013835,-0.222621
-0.051769,0.882713,-0.156870,0.056619,-0.436036
-0.051769,0.882713,-0.156870,0.106285,-0.405548
-0.051769,0.882713,-0.156870,0.033427,-0.649450
-0.051769,0.882713,-0.156870,0.077997,-0.679938
-0.051769,0.882713,-0.156870,-0.093536,-0.253109
-0.051786,0.882720,-0.156882,-0.022881,0.265201
-0.051786,0.882720,-0.156882,0.033256,0.356665
-0.051786,0.882720,-0.156882,0.134971,0.539591
-0.051786,0.882720,-0.156882,0.035240,0.539591
-0.051786,0.882720,-0.156882,0.019066,0.295689
-0.051786,0.882720,-0.156882,-0.030907,-0.161628
-0.051786,0.882720,-0.156882,0.004662,-0.344555
-0.051786,0.882720,-0.156882,-0.066946,-0.070165
-0.051786,0.882720,-0.156882,0.042320,0.661543
-0.051786,0.882720,-0.156882,0.083328,0.722518
-0.051786,0.882720,-0.156882,0.063753,0.295689
-0.051786,0.882720,-0.156882,0.021126,-0.283580
-0.051786,0.882720,-0.156882,0.028359,-0.436019
-0.051786,0.882720,-0.156882,-0.007592,-0.527482
-0.051786,0.882720,-0.156882,-0.043006,-0.314067
-0.051786,0.882720,-0.156882,0.021126,0.204225
-0.051786,0.882720,-0.156882,0.020897,0.356665
-0.051786,0.882720,-0.156882,-0.067571,0.356665
-0.051786,0.882720,-0.156882,-0.000236,0.173738
-0.051799,0.882733,-0.156894,0.099290,0.112775
-0.051799,0.882733,-0.156894,-0.007940,-0.070152
-0.051799,0.882733,-0.156894,0.007090,-0.161616
-0.051799,0.882733,-0.156894,0.042320,-0.131128
-0.051799,0.882733,-0.156894,0.063753,0.082287
-0.051799,0.882733,-0.156894,-0.066946,0.295702
-0.051799,0.882733,-0.156894,-0.029486,-0.039664
-0.051799,0.882733,-0.156894,-0.074575,-0.161616
-0.051799,0.882733,-0.156894,-0.065047,-0.253079
-0.051799,0.882733,-0.156894,-0.009801,-0.436006
-0.051799,0.882733,-0.156894,0.013835,-0.436006
-0.051799,0.882733,-0.156894,0.007090,-0.527469
-0.051799,0.882733,-0.156894,-0.009070,-0.436006
-0.051799,0.882733,-0.156894,0.042450,-0.253079
-0.051799,0.882733,-0.156894,-0.086600,0.173751
-0.051799,0.882733,-0.156894,-0.050513,0.478629
-0.051799,0.882733,-0.156894,-0.023885,0.204238
-0.051799,0.882733,-0.156894,-0.031364,-0.009176
-0.051799,0.882733,-0.156894,-0.115929,-0.161616
-0.051799,0.882733,-0.156894,-0.117882,-0.436006
-0.051840,0.882735,-0.156906,-0.052398,0.082328
-0.051840,0.882735,-0.156906,0.019066,0.021352
-0.051840,0.882735,-0.156906,0.011468,-0.314014
-0.051840,0.882735,-0.156906,-0.074575,-0.496940
-0.051840,0.882735,-0.156906,-0.014992,-0.496940
-0.051840,0.882735,-0.156906,0.042320,-0.344501
-0.051840,0.882735,-0.156906,0.047617,-0.253038
-0.051840,0.882735,-0.156906,-0.074575,0.387206
-0.051840,0.882735,-0.156906,0.013575,0.295743
-0.051840,0.882735,-0.156906,0.027778,0.509158
-0.051840,0.882735,-0.156906,0.106285,0.356718
-0.051840,0.882735,-0.156906,-0.000557,0.143304
-0.051840,0.882735,-0.156906,0.076211,-0.588404
-0.051840,0.882735,-0.156906,0.069084,-0.314014
-0.051840,0.882735,-0.156906,-0.037009,-0.314014
-0.051840,0.882735,-0.156906,-0.014992,0.082328
-0.051840,0.882735,-0.156906,0.070856,0.448182
-0.051840,0.882735,-0.156906,0.027778,0.234767
-0.051840,0.882735,-0.156906,-0.023885,0.295743
-0.051840,0.882735,-0.156906,0.025948,-0.039623
-0.051859,0.882742,-0.156917,-0.000236,0.051859
-0.051859,0.882742,-0.156917,0.111506,-0.100580
-0.051859,0.882742,-0.156917,-0.065047,-0.009117
-0.051859,0.882742,-0.156917,0.069053,0.112835
-0.051859,0.882742,-0.156917,-0.093536,0.143322
-0.051859,0.882742,-0.156917,-0.072663,-0.070092
-0.051859,0.882742,-0.156917,0.040513,-0.161556
-0.051859,0.882742,-0.156917,-0.065047,0.173810
-0.051859,0.882742,-0.156917,0.056619,0.021371
-0.051859,0.882742,-0.156917,-0.014992,-0.039605
-0.051859,0.882742,-0.156917,0.013575,-0.070092
-0.051859,0.882742,-0.156917,-0.015388,0.082347
-0.051859,0.882742,-0.156917,-0.110922,-0.009117
-0.051859,0.882742,-0.156917,-0.009436,0.112835
-0.051859,0.882742,-0.156917,0.106285,-0.070092
-0.051859,0.882742,-0.156917,0.021126,0.021371
-0.051859,0.882742,-0.156917,-0.065047,-0.131068
-0.051859,0.882742,-0.156917,0.056619,0.051859
-0.051859,0.882742,-0.156917,0.013575,0.173810
-0.051859,0.882742,-0.156917,0.056619,0.326249
-0.051879,0.882759,-0.156929,0.006799,-0.161536
-0.051879,0.882759,-0.156929,-0.082253,-0.131048
-0.051879,0.882759,-0.156929,-0.066946,-0.588365
-0.051879,0.882759,-0.156929,0.054819,-0.588365
